ABXA T8HXLRCAAB1H,ATSG,20240228,berger michael l,0,3217.0,12.19,87409.0
ABXA T8HXLRCAAB1H,ATSG,20240228,berger michael l,0,36900.0,12.19,84192.0
ABXA T8HXLRCAAB1H,ATSG,20240228,chase paul,0,26800.0,12.19,54905.0
ABXA T8HXLRCAAB1H,ATSG,20240228,fedders matthew e.,0,453.0,12.19,49447.0
ABXA T8HXLRCAAB1H,ATSG,20240228,fedders matthew e.,0,8000.0,12.19,48994.0
ABXA T8HXLRCAAB1H,ATSG,20240228,hete joseph c,0,92300.0,12.19,589302.0
ABXA T8HXLRCAAB1H,ATSG,20240228,koharik edward joseph iii,0,2225.0,12.19,84794.0
ABXA T8HXLRCAAB1H,ATSG,20240228,koharik edward joseph iii,0,28200.0,12.19,82569.0
ABXA T8HXLRCAAB1H,ATSG,20240228,payne w joseph,0,1858.0,12.19,219511.0
ABXA T8HXLRCAAB1H,ATSG,20240228,payne w joseph,0,28200.0,12.19,217653.0
ABXA T8HXLRCAAB1H,ATSG,20240228,turner quint o,0,3073.0,12.19,304895.0
ABXA T8HXLRCAAB1H,ATSG,20240228,turner quint o,0,30800.0,12.19,301822.0
AC R735QTJ8XC9X,AB,20240228,siemers william r,0,16546.0,33.18,56568.0
AC R735QTJ8XC9X,AB,20240228,siemers william r,1,21873.0,33.18,13416.0
ACHC V18KR26TE3XH,ACHC,20240228,dixon heather brianne,0,21560.0,0,54472.0
ACHC V18KR26TE3XH,ACHC,20240228,farley brian,0,4680.0,0,22680.0
ACHC V18KR26TE3XH,ACHC,20240228,hollinsworth john s.,0,33718.0,0,118348.0
ACHC V18KR26TE3XH,ACHC,20240228,hollinsworth john s.,0,6336.0,0,124684.0
ACHC V18KR26TE3XH,ACHC,20240228,hollinsworth john s.,0,7496.0,0,132180.0
ACHC V18KR26TE3XH,ACHC,20240228,hollinsworth john s.,1,11495.0,83.43,120685.0
ACHC V18KR26TE3XH,ACHC,20240228,hunter christopher h.,0,19822.0,0,71559.0
ACHC V18KR26TE3XH,ACHC,20240228,hunter christopher h.,0,24269.0,0,95828.0
ACLS RWA0GXFPE739,ACLS,20240228,fallon lynnette c,1,1123.0,,30831.0
ACLS RWA0GXFPE739,ACLS,20240228,fallon lynnette c,1,536.0,,30295.0
ACLS RWA0GXFPE739,ACLS,20240228,lawson douglas a.,1,457.0,,18233.0
ACLS RWA0GXFPE739,ACLS,20240228,lawson douglas a.,1,958.0,,18690.0
ACLS RWA0GXFPE739,ACLS,20240228,redinbo greg,1,477.0,,17360.0
ADC R735QTJ8XC9X,ADC,20240229,agree richard,0,16000.0,55.5,135855.0
ADSK R735QTJ8XC9X,ADSK,20240301,mcdowell mary t,1,5000.0,275.0,33766.0
AEIS R735QTJ8XC9X,AEIS,20240301,delsanto anne,1,148.0,101.35,5352.0
AHC R735QTJ8XC9X,HES,20240229,hill gregory p.,0,36925.0,80.35,135212.0
AHC R735QTJ8XC9X,HES,20240229,hill gregory p.,1,18050.0,146.16,78287.0
AHC R735QTJ8XC9X,HES,20240229,hill gregory p.,1,38875.0,146.44,96337.0
AHS S9OHIQOEVVQD,AMN,20240229,foletta mark g,0,500.0,56.9,8573.0
AHS S9OHIQOEVVQD,AMN,20240229,harris r jeffrey,0,2640.0,56.97,54237.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,0,644.0,0,644.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,0,748.0,0,748.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,0,761.0,0,761.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,0,827.0,0,827.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,0,935.0,0,935.0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,1,644.0,89.74,0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,1,748.0,89.74,0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,1,761.0,89.74,0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,1,827.0,89.74,0
AIN R735QTJ8XC9X,AIN,20240301,hansen robert alan,1,935.0,89.74,0
AIN R735QTJ8XC9X,AIN,20240301,tedone john j,0,546.0,0,546.0
AIN R735QTJ8XC9X,AIN,20240301,tedone john j,1,546.0,89.74,0
AKBA VP17OEFNYHK5,AKBA,20240229,burke steven keith,1,7169.0,1.58,695840.0
AKBA VP17OEFNYHK5,AKBA,20240229,butler john p.,1,46570.0,1.58,2044580.0
AKBA VP17OEFNYHK5,AKBA,20240229,dahan michel,1,8661.0,1.58,706932.0
AKBA VP17OEFNYHK5,AKBA,20240229,hadas nicole r.,1,5974.0,1.58,663259.0
ALB R735QTJ8XC9X,ALB,20240228,barichivich john clarence iii,0,535.0,0,6375.0
ALB R735QTJ8XC9X,ALB,20240228,barichivich john clarence iii,1,157.0,132.06,6218.0
ALB R735QTJ8XC9X,ALB,20240228,fourie jacobus g.,0,917.0,0,16923.0
ALB R735QTJ8XC9X,ALB,20240228,fourie jacobus g.,1,406.0,132.06,16517.0
ALB R735QTJ8XC9X,ALB,20240228,johnson netha n.,0,1680.0,0,32163.0
ALB R735QTJ8XC9X,ALB,20240228,johnson netha n.,1,743.0,132.06,31420.0
ALB R735QTJ8XC9X,ALB,20240228,norris eric,0,1680.0,0,35585.0
ALB R735QTJ8XC9X,ALB,20240228,norris eric,1,743.0,132.06,34842.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,0,30000.0,59.25,30000.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,101.0,154.07,516.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,13005.0,150.6,16995.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,13557.0,151.43,3438.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,1906.0,153.62,617.0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,516.0,156.54,0
ALNY SZ18XERVT9ID,ALNY,20240229,sharp phillip a,1,915.0,152.4,2523.0
ALRM W1P3NOSTDSV9,ALRM,20240227,valenzuela steve,0,4375.0,59.1,41875.0
ALRM W1P3NOSTDSV9,ALRM,20240227,valenzuela steve,0,5208.0,37.94,47083.0
ALRM W1P3NOSTDSV9,ALRM,20240227,valenzuela steve,1,9583.0,73.89,37500.0
ALRM W1P3NOSTDSV9,ALRM,20240229,valenzuela steve,0,1875.0,51.5,39375.0
ALRM W1P3NOSTDSV9,ALRM,20240229,valenzuela steve,0,5208.0,65.03,44583.0
ALRM W1P3NOSTDSV9,ALRM,20240229,valenzuela steve,1,7083.0,75.34,37500.0
ALSN V4XI3OKLPYLH,ALSN,20240228,bohley g frederick,0,11939.0,,85251.0
ALSN V4XI3OKLPYLH,ALSN,20240228,bohley g frederick,1,5140.0,75.59,80111.0
ALSN V4XI3OKLPYLH,ALSN,20240228,coll john,0,7944.0,,20732.0
ALSN V4XI3OKLPYLH,ALSN,20240228,coll john,1,2312.0,75.59,18420.0
ALSN V4XI3OKLPYLH,ALSN,20240228,pittard dana jh,0,3739.0,,7399.0
ALSN V4XI3OKLPYLH,ALSN,20240228,pittard dana jh,1,1661.0,75.59,5738.0
ALSN V4XI3OKLPYLH,ALSN,20240228,van niekerk teresa,0,4498.0,,25610.0
ALSN V4XI3OKLPYLH,ALSN,20240228,van niekerk teresa,1,1282.0,75.59,24328.0
AMBC VG85QANBBJVP,AMBC,20240228,leblanc claude,0,975.0,0,503391.0
AMBC VG85QANBBJVP,AMBC,20240228,leblanc claude,1,975.0,16.94,502416.0
AMH VIPRESXOA7HH,AMH,20240228,corrigan jack e,0,1000.0,24.1,4000.0
AMH VIPRESXOA7HH,AMH,20240228,corrigan jack e,0,24.0,24.1,2024.0
AMH VIPRESXOA7HH,AMH,20240229,corrigan jack e,0,976.0,24.2,3000.0
AMH VIPRESXOA7HH,AMH,20240301,corrigan jack e,0,1000.0,24.188,5000.0
AMH VIPRESXOA7HH,AMH,20240301,corrigan jack e,0,1000.0,24.191,4000.0
AMH VIPRESXOA7HH,AMH,20240301,corrigan jack e,0,1000.0,24.2,6000.0
AMP TCIOBI43J7MT,AMP,20240228,truscott william f,1,8000.0,412.045,13134.0
AMPI R735QTJ8XC9X,CFNB,20240228,paddon patrick e,0,24991.0,17.85,6450191.0
AMRK VOZ8S7PBSZ8L,AMRK,20240228,roberts gregory n,0,16000.0,6.4,44202.0
AMRK VOZ8S7PBSZ8L,AMRK,20240228,roberts gregory n,1,16000.0,25.431,28202.0
AMRK VOZ8S7PBSZ8L,AMRK,20240229,roberts gregory n,0,8696.0,6.4,36898.0
AMRK VOZ8S7PBSZ8L,AMRK,20240229,roberts gregory n,1,8696.0,25.3044,28202.0
AMT RBASL7V8PIZP,AMT,20240228,bartlett thomas a,0,53009.0,0,302058.0
AMT RBASL7V8PIZP,AMT,20240228,goel sanjay,0,8233.0,0,25145.0
AMT RBASL7V8PIZP,AMT,20240228,puech olivier,0,15904.0,0,60593.0
AMT RBASL7V8PIZP,AMT,20240228,reeve pamela d a,0,5054.0,81.18,23599.0
AMT RBASL7V8PIZP,AMT,20240228,reeve pamela d a,1,5054.0,190.46,18545.0
AMT RBASL7V8PIZP,AMT,20240228,smith rodney m,0,12307.0,0,62969.0
AMT RBASL7V8PIZP,AMT,20240228,vondran steven o,0,15904.0,0,58372.0
APAM VEP0P25V1AW5,APAM,20240301,colson eric r,0,35912.0,0,254451.0
APAM VEP0P25V1AW5,APAM,20240301,gottlieb jason a,0,35912.0,0,158319.0
APAM VEP0P25V1AW5,APAM,20240301,krein christopher j,0,21188.0,0,78576.0
APAM VEP0P25V1AW5,APAM,20240301,kwei eileen lee,0,14844.0,0,55735.0
APAM VEP0P25V1AW5,APAM,20240301,sellers samuel bentson,0,10774.0,0,35292.0
APAM VEP0P25V1AW5,APAM,20240301,simpson laura ellen,0,7182.0,0,23901.79
AR VKLP996BK9K5,AR,20240228,kennedy michael n.,0,15354.0,0,983011.0
AR VKLP996BK9K5,AR,20240228,kennedy michael n.,0,16290.0,0,999301.0
AR VKLP996BK9K5,AR,20240228,kennedy michael n.,0,17508.0,0,985035.0
AR VKLP996BK9K5,AR,20240228,kennedy michael n.,0,27606.0,0,1026907.0
AR VKLP996BK9K5,AR,20240228,kennedy michael n.,1,17378.0,25.46,967657.0
AR VKLP996BK9K5,AR,20240228,rady paul m,0,44878.0,0,11324870.0
AR VKLP996BK9K5,AR,20240228,rady paul m,0,47618.0,0,11372488.0
AR VKLP996BK9K5,AR,20240228,rady paul m,0,64202.0,0,11436690.0
AR VKLP996BK9K5,AR,20240228,rady paul m,0,78782.0,0,11378145.0
AR VKLP996BK9K5,AR,20240228,rady paul m,1,98153.0,25.46,11279992.0
AR VKLP996BK9K5,AR,20240228,schultz yvette k,0,11810.0,0,236436.0
AR VKLP996BK9K5,AR,20240228,schultz yvette k,0,12530.0,0,248966.0
AR VKLP996BK9K5,AR,20240228,schultz yvette k,0,16852.0,0,265818.0
AREN XVVXHY1AJL9H,AREN,20240131,allred herbert hunt,0,40385.0,0,66989.0
AREN XVVXHY1AJL9H,AREN,20240131,fowler christopher,0,25428.0,0,51738.0
AREN XVVXHY1AJL9H,AREN,20240131,lee laura anne,0,40385.0,0,55780.0
AREN XVVXHY1AJL9H,AREN,20240131,petzel christopher,0,40385.0,0,50010.0
AREN XVVXHY1AJL9H,AREN,20240131,randall cavitt,0,25428.0,0,50728.0
AREN XVVXHY1AJL9H,AREN,20240131,zola carlo,0,40385.0,0,54577.0
ARMK VMCPV8L4GJTX,ARMK,20240228,cameron susan m.,0,114.949,0,37176.269
ARMK VMCPV8L4GJTX,ARMK,20240228,charpentier abigail,0,94.443,0,48067.055
ARMK VMCPV8L4GJTX,ARMK,20240228,creed greg,0,148.465,0,48016.594
ARMK VMCPV8L4GJTX,ARMK,20240228,delghiaccio brian m,0,18.563,0,6003.563
ARMK VMCPV8L4GJTX,ARMK,20240228,harrington lauren a,0,141.439,0,95283.792
ARMK VMCPV8L4GJTX,ARMK,20240228,heller bridgette p,0,77.198,0,24967.093
ARMK VMCPV8L4GJTX,ARMK,20240228,keverian kenneth m,0,57.048,0,18450.298
ARMK VMCPV8L4GJTX,ARMK,20240228,king karen marie,0,38.037,0,32442.923
ARMK VMCPV8L4GJTX,ARMK,20240228,sadove stephen i,0,221.786,0,85241.254
ARMK VMCPV8L4GJTX,ARMK,20240228,schilling christopher t.,0,56.596,0,31690.46
ARMK VMCPV8L4GJTX,ARMK,20240228,tarangelo james j.,0,81.556,0,41305.976
ARMK VMCPV8L4GJTX,ARMK,20240228,wills kevin,0,18.563,0,11557.563
ARMK VMCPV8L4GJTX,ARMK,20240228,zillmer john j,0,860.616,0,677570.905
ARQT XBNAORCDXAHX,ARQT,20240228,watanabe todd franklin,1,2465.0,10.6,889436.0
ASD R735QTJ8XC9X,TT,20240228,camuti paul a,0,10070.0,0,98839.691
ASD R735QTJ8XC9X,TT,20240228,camuti paul a,1,4427.0,283.64,94412.691
ASD R735QTJ8XC9X,TT,20240228,elwell elizabeth a.,0,806.0,0,6764.0
ASD R735QTJ8XC9X,TT,20240228,elwell elizabeth a.,1,234.0,283.64,6530.0
ASD R735QTJ8XC9X,TT,20240228,kuehn christopher j,0,13616.2853,0,68403.9387
ASD R735QTJ8XC9X,TT,20240228,kuehn christopher j,1,2951.0,283.64,65452.9387
ASD R735QTJ8XC9X,TT,20240228,magner mairead,0,913.171,0,12886.171
ASD R735QTJ8XC9X,TT,20240228,pittard raymond d,0,3222.0,0,86302.606
ASD R735QTJ8XC9X,TT,20240228,pittard raymond d,1,1417.0,283.64,84885.606
ASD R735QTJ8XC9X,TT,20240228,regnery david s,0,35714.0,0,136561.968
ASD R735QTJ8XC9X,TT,20240228,regnery david s,1,15698.0,283.64,120863.968
ASD R735QTJ8XC9X,TT,20240228,simmons donald e.,0,6714.0,0,10102.0
ASD R735QTJ8XC9X,TT,20240228,simmons donald e.,1,2951.0,283.64,7151.0
ASF R735QTJ8XC9X,NSP,20240228,allison james d,0,263.0,0,46575.0
ASF R735QTJ8XC9X,NSP,20240228,allison james d,0,6035.0,0,52610.0
ASF R735QTJ8XC9X,NSP,20240228,allison james d,1,1381.0,97.34,46312.0
ASF R735QTJ8XC9X,NSP,20240228,arizpe arthur a,0,420.0,0,73692.0
ASF R735QTJ8XC9X,NSP,20240228,arizpe arthur a,0,8525.0,0,82217.0
ASF R735QTJ8XC9X,NSP,20240228,arizpe arthur a,1,1984.0,97.34,73272.0
ASF R735QTJ8XC9X,NSP,20240228,callens christian p,0,4660.0,0,8791.0
ASF R735QTJ8XC9X,NSP,20240228,callens christian p,0,74.0,0,4131.0
ASF R735QTJ8XC9X,NSP,20240228,callens christian p,1,397.0,97.34,4057.0
ASF R735QTJ8XC9X,NSP,20240228,sarvadi paul j,0,23555.0,0,552145.0
ASF R735QTJ8XC9X,NSP,20240228,sarvadi paul j,0,977.0,0,528590.0
ASF R735QTJ8XC9X,NSP,20240228,sarvadi paul j,1,6913.0,97.34,527613.0
ASF R735QTJ8XC9X,NSP,20240228,sharp douglas s,0,345.0,0,27127.0
ASF R735QTJ8XC9X,NSP,20240228,sharp douglas s,0,8775.0,0,35902.0
ASF R735QTJ8XC9X,NSP,20240228,sharp douglas s,1,1629.0,97.34,26782.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,gramm christopher,0,10445.0,0,42872.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,gramm christopher,0,5391.0,0,43463.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,gramm christopher,1,4800.0,27.36,38072.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kane erin n,0,106213.0,0,553121.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kane erin n,0,63962.0,0,562755.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kane erin n,1,54328.0,27.36,498793.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kintiroglou achilles b.,0,15047.0,0,38361.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kintiroglou achilles b.,0,16046.0,0,46996.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,kintiroglou achilles b.,1,7411.0,27.36,30950.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,preston michael,0,14620.0,0,165410.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,preston michael,0,28323.0,0,165278.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,preston michael,1,14488.0,27.36,150790.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,slieter kelly,0,11513.0,0,39214.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,slieter kelly,0,11862.0,0,33349.0
ASIX WEEYJ5WAYMHX,ASIX,20240228,slieter kelly,1,5648.0,27.36,27701.0
ASO XICJ7NYQO4TH,ASO,20240229,hicks ken c,0,1244.0,,485670.0
ASO XICJ7NYQO4TH,ASO,20240229,hicks ken c,0,1274.0,,486944.0
ASO XICJ7NYQO4TH,ASO,20240229,hicks ken c,1,872.0,73.64,486072.0
ATKR WB9Q4ETW5V1H,ATKR,20240301,kelly daniel s,0,8685.0,9.12,43592.0
ATKR WB9Q4ETW5V1H,ATKR,20240301,kelly daniel s,1,8685.0,173.0681,34907.0
AUD R735QTJ8XC9X,ADP,20240229,rodriguez carlos a,1,395.0,0,40756.9991
AVDX XSLRUQ51D205,AVDX,20240228,cunningham todd alan,1,11340.0,13.0,173019.0
AVTR X4K9WJLO3VXH,AVTR,20240229,bramwell james,1,4910.0,24.52,96233.0
AVTR X4K9WJLO3VXH,AVTR,20240229,couturier christophe,1,13074.0,24.53,83889.0
AVZ R735QTJ8XC9X,IVZ,20240228,butcher stephanie,1,16680.0,15.29,108371.0
AVZ R735QTJ8XC9X,IVZ,20240228,dukes laura allison,0,31792.0,0,409166.0
AVZ R735QTJ8XC9X,IVZ,20240228,dukes laura allison,1,28262.0,15.29,380904.0
AVZ R735QTJ8XC9X,IVZ,20240228,giuliano mark f,0,15180.0,0,195555.0
AVZ R735QTJ8XC9X,IVZ,20240228,giuliano mark f,1,16978.0,15.29,178577.0
AVZ R735QTJ8XC9X,IVZ,20240228,kupor jeffrey h,1,2971.0,15.29,148138.0
AVZ R735QTJ8XC9X,IVZ,20240228,lo andrew tak shing,0,13122.0,0,579352.0
AVZ R735QTJ8XC9X,IVZ,20240228,lo andrew tak shing,0,14333.0,0,610163.0
AVZ R735QTJ8XC9X,IVZ,20240228,lo andrew tak shing,0,16478.0,0,595830.0
AVZ R735QTJ8XC9X,IVZ,20240228,lo andrew tak shing,0,25538.0,0,514268.0
AVZ R735QTJ8XC9X,IVZ,20240228,lo andrew tak shing,0,51962.0,0,566230.0
AVZ R735QTJ8XC9X,IVZ,20240228,schlossberg andrew,0,43396.0,0,845452.0
AVZ R735QTJ8XC9X,IVZ,20240228,schlossberg andrew,1,38715.0,15.29,806737.0
AVZ R735QTJ8XC9X,IVZ,20240228,sharp douglas j,0,23049.0,0,94580.0
AVZ R735QTJ8XC9X,IVZ,20240228,sharp douglas j,1,10834.0,15.29,83746.0
AVZ R735QTJ8XC9X,IVZ,20240228,vacheron terry,1,1066.0,15.29,16906.0
AVZ R735QTJ8XC9X,IVZ,20240228,wong tony,1,7522.0,15.29,149849.0
AXTA VVIKMK4O3ALH,AXTA,20240228,awada hadi,0,2198.0,,20786.0
AXTA VVIKMK4O3ALH,AXTA,20240228,awada hadi,0,3579.0,,20149.0
AXTA VVIKMK4O3ALH,AXTA,20240228,awada hadi,1,1561.0,32.48,18588.0
AXTA VVIKMK4O3ALH,AXTA,20240228,awada hadi,1,959.0,32.48,19827.0
AXTA VVIKMK4O3ALH,AXTA,20240228,bausch shelley j,0,2198.0,,31530.0
AXTA VVIKMK4O3ALH,AXTA,20240228,bausch shelley j,0,3579.0,,30673.0
AXTA VVIKMK4O3ALH,AXTA,20240228,bausch shelley j,1,1341.0,32.48,29332.0
AXTA VVIKMK4O3ALH,AXTA,20240228,bausch shelley j,1,824.0,32.48,30706.0
AXTA VVIKMK4O3ALH,AXTA,20240228,cook william m,0,6711.0,,31970.0
AXTA VVIKMK4O3ALH,AXTA,20240228,jordan tyrone michael,0,6711.0,,17125.0
AXTA VVIKMK4O3ALH,AXTA,20240228,kissire deborah j.,0,6711.0,,48684.0
AXTA VVIKMK4O3ALH,AXTA,20240228,massey anthony,0,2726.0,,24040.0
AXTA VVIKMK4O3ALH,AXTA,20240228,massey anthony,0,315.0,,23621.0
AXTA VVIKMK4O3ALH,AXTA,20240228,massey anthony,1,734.0,32.48,23306.0
AXTA VVIKMK4O3ALH,AXTA,20240228,massey anthony,1,87.0,32.48,23534.0
AXTA VVIKMK4O3ALH,AXTA,20240228,mclaughlin robert m,0,6711.0,,99360.0
AXTA VVIKMK4O3ALH,AXTA,20240228,sachdev rakesh,0,6711.0,,134838.0
AXTA VVIKMK4O3ALH,AXTA,20240228,smolik samuel l.,0,6711.0,,54484.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tablin-wolf alex,0,138.0,,7039.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tablin-wolf alex,0,1888.0,,7758.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tablin-wolf alex,1,63.0,32.48,6976.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tablin-wolf alex,1,857.0,32.48,6901.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tufano amy,0,2181.0,,8647.0
AXTA VVIKMK4O3ALH,AXTA,20240228,tufano amy,1,907.0,32.48,7740.0
AXTA VVIKMK4O3ALH,AXTA,20240228,villavarayan chris,0,25279.0,,93429.0
AXTA VVIKMK4O3ALH,AXTA,20240228,villavarayan chris,1,10711.0,32.48,82718.0
AXTA VVIKMK4O3ALH,AXTA,20240228,weaver troy d.,0,2198.0,,62634.0
AXTA VVIKMK4O3ALH,AXTA,20240228,weaver troy d.,0,4474.0,,62337.0
AXTA VVIKMK4O3ALH,AXTA,20240228,weaver troy d.,1,1901.0,32.48,60436.0
AXTA VVIKMK4O3ALH,AXTA,20240228,weaver troy d.,1,934.0,32.48,61700.0
AZO R735QTJ8XC9X,AZO,20240228,smith richard craig,0,3000.0,761.3,5920.8901
AZO R735QTJ8XC9X,AZO,20240228,smith richard craig,1,18.0,2996.47,5899.8901
AZO R735QTJ8XC9X,AZO,20240228,smith richard craig,1,2546.0,2997.51,2920.8901
AZO R735QTJ8XC9X,AZO,20240228,smith richard craig,1,3.0,3000.4,5917.8901
AZO R735QTJ8XC9X,AZO,20240228,smith richard craig,1,433.0,2999.27,5466.8901
BA R735QTJ8XC9X,BA,20240220,cleary michael j,0,4286.0,0,24379.423
BAND WPFROUBBSO6D,BAND,20240228,asbill richard brandon,0,2286.0,0,19969.0
BAND WPFROUBBSO6D,BAND,20240228,bailey brian d.,0,3927.0,0,39825.0
BAND WPFROUBBSO6D,BAND,20240228,bartolo anthony,0,3014.0,0,49829.0
BAND WPFROUBBSO6D,BAND,20240228,bottorff rebecca,0,2259.0,0,27813.0
BAND WPFROUBBSO6D,BAND,20240228,krupka devin m,0,1370.0,0,8167.0
BAND WPFROUBBSO6D,BAND,20240228,morken david a.,0,4236.0,0,61626.0
BAND WPFROUBBSO6D,BAND,20240228,murdock john c.,0,3927.0,0,91728.0
BAND WPFROUBBSO6D,BAND,20240228,raiford daryl,0,3141.0,0,37332.0
BAND WPFROUBBSO6D,BAND,20240228,ross kade,0,1859.0,0,22120.0
BAND WPFROUBBSO6D,BAND,20240228,roush lukas m.,0,3927.0,0,34276.0
BAND WPFROUBBSO6D,BAND,20240228,suriano douglas a,0,3927.0,0,19530.0
BAND WPFROUBBSO6D,BAND,20240229,asbill richard brandon,1,751.0,19.7542,19218.0
BAND WPFROUBBSO6D,BAND,20240229,bartolo anthony,1,990.0,19.7542,48839.0
BAND WPFROUBBSO6D,BAND,20240229,bottorff rebecca,1,742.0,19.7542,27071.0
BAND WPFROUBBSO6D,BAND,20240229,krupka devin m,1,450.0,19.7542,7717.0
BAND WPFROUBBSO6D,BAND,20240229,morken david a.,1,1176.0,19.7542,60450.0
BAND WPFROUBBSO6D,BAND,20240229,raiford daryl,1,820.0,19.7542,36512.0
BAND WPFROUBBSO6D,BAND,20240229,ross kade,1,611.0,19.7542,21509.0
BAND WPFROUBBSO6D,BAND,20240301,krupka devin m,1,2500.0,19.99,5217.0
BANX VLE97YS7S57P,BANX,20240226,staggs dana,0,100.0,18.5,5601.0
BASE XQB2AVEUXOIT,BASE,20240228,cain matthew m,0,203855.0,0,836973.0
BASE XQB2AVEUXOIT,BASE,20240228,cain matthew m,0,74129.0,0,911102.0
BASE XQB2AVEUXOIT,BASE,20240228,carey william robert,0,3707.0,0,56485.0
BASE XQB2AVEUXOIT,BASE,20240228,chow margaret,0,55597.0,0,217700.0
BASE XQB2AVEUXOIT,BASE,20240228,henry gregory n,0,111194.0,0,112194.0
BASE XQB2AVEUXOIT,BASE,20240228,owen huw,0,83396.0,0,467967.0
